id,chance_of_playing_next_round,chance_of_playing_this_round,dreamteam_count,ep_next,ep_this,event_points,first_name,form,in_dreamteam,news,news_added,now_cost,points_per_game,second_name,selected_by_percent,team,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,expected_goals_per_90,saves_per_90,expected_assists_per_90,expected_goal_involvements_per_90,expected_goals_conceded_per_90,goals_conceded_per_90,starts_per_90,clean_sheets_per_90,singular_name_short
429,0.0,0.0,0,0.0,0.0,0,Danilo,0.0,False,Ankle injury - Unknown return date,2024-08-17T20:00:06.172553Z,48,1.0,dos Santos de Oliveira,0.0,16,1,360,37,4438,169,0.0,0.2,Danilo,14,0,0,0,0,0,0,0,0,0,0,0,1,0.00,0.00,0.00,0.28,0.0,0.0,0.0,0.0,1.8,0.0,6.43,0.0,MID
430,,,0,0.0,-0.5,0,Emmanuel,0.0,False,,,49,0.0,Dennis,0.3,16,0,15701,6213,16269,2482,0.0,0.0,Dennis,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FWD
431,,,0,0.3,-0.2,1,Nicolás,0.3,False,,,49,0.7,Domínguez,0.0,16,2,615,121,1733,133,0.1,0.4,Dominguez,104,0,0,0,1,0,0,0,1,0,0,0,1,0.12,0.10,0.22,1.41,0.1,0.0,0.09,0.19,1.22,0.87,0.87,0.0,MID
432,100.0,100.0,0,2.7,2.2,3,Anthony,2.7,False,,2024-08-17T20:30:06.384998Z,53,2.2,Elanga,1.2,16,9,26123,6787,126809,6985,0.5,1.7,Elanga,262,0,1,1,1,0,0,0,1,0,0,0,3,0.49,0.47,0.96,1.62,0.17,0.0,0.16,0.33,0.56,0.34,1.03,0.34,MID
433,,,0,4.7,4.2,3,Morgan,4.7,False,,,65,4.0,Gibbs-White,3.5,16,16,152760,17793,266191,21843,0.7,2.5,Gibbs-White,350,1,0,2,2,0,0,0,1,0,0,2,4,0.72,0.84,1.56,2.95,0.19,0.0,0.22,0.41,0.76,0.51,1.03,0.51,MID
434,,,0,4.0,3.5,7,Callum,4.0,False,,,54,3.8,Hudson-Odoi,2.3,16,15,76892,30401,182156,10406,0.7,2.8,Hudson-Odoi,276,1,0,2,1,0,0,0,0,0,0,1,3,0.33,0.61,0.94,1.68,0.11,0.0,0.2,0.31,0.55,0.33,0.98,0.65,MID
435,0.0,0.0,0,0.0,0.0,0,Alex,0.0,False,Season long loan to Port Vale,2024-08-29T11:09:56.647313Z,45,0.0,Mighten,0.0,16,0,689,0,2683,242,0.0,0.0,Mighten,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MID
436,,,0,5.0,4.5,6,Murillo,5.0,False,,,45,4.2,Santiago Costa dos Santos,0.7,16,17,34393,13837,21617,2822,1.1,3.8,Murillo,360,0,0,2,2,0,0,0,0,0,0,1,4,0.00,0.12,0.12,3.04,0.0,0.0,0.03,0.03,0.76,0.5,1.0,0.5,DEF
437,,,0,3.0,2.5,1,Neco,3.0,False,,,45,2.5,Williams,0.6,16,10,34110,1155,25720,3043,0.7,2.2,N.Williams,280,0,0,1,2,0,0,0,1,0,0,0,3,0.43,0.18,0.61,2.19,0.14,0.0,0.06,0.2,0.7,0.64,0.96,0.32,DEF
438,0.0,0.0,0,0.0,0.0,0,Omar,0.0,False,Loaned to Rio Ave,2024-08-22T11:19:23.101534Z,45,0.0,Richards,0.0,16,0,33,0,3863,195,0.0,0.0,O.Richards,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DEF
439,0.0,0.0,0,0.0,0.0,0,Lewis,0.0,False,On loan to Los Angeles Football Club for the rest of the season,2024-08-01T07:01:57.624673Z,50,0.0,O'Brien,0.0,16,0,0,0,99,3,0.0,0.0,O'Brien,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MID
440,,,0,0.0,-0.5,0,Andrew,0.0,False,,,44,0.0,Omobamidele,0.1,16,0,295,51,2756,247,0.0,0.0,Omobamidele,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DEF
441,0.0,0.0,0,0.0,0.0,0,Jonathan,0.0,False,On a season long loan to Rio Ave,2024-07-18T09:44:17.568948Z,40,0.0,Panzo,0.0,16,0,0,0,94,4,0.0,0.0,Panzo,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DEF
442,0.0,75.0,0,0.0,0.1,0,Ibrahim,0.7,False,Hamstring injury - Expected back 23 Nov,2024-09-12T15:00:06.800627Z,45,1.3,Sangaré,2.2,16,4,150585,1705,144238,26601,0.2,0.9,Sangaré,212,0,0,1,2,0,0,0,2,0,0,0,3,0.02,0.06,0.08,1.98,0.01,0.0,0.03,0.04,0.84,0.85,1.27,0.42,MID
443,,,0,5.7,5.2,9,Matz,5.7,False,,,45,5.0,Sels,2.2,16,20,176988,46013,83802,8558,1.3,4.4,Sels,360,0,0,2,2,0,0,0,1,0,10,3,4,0.00,0.00,0.00,3.04,0.0,2.5,0.0,0.0,0.76,0.5,1.0,0.5,GKP
444,,,0,0.0,-0.5,0,Harry,0.0,False,,,44,1.0,Toffolo,0.1,16,1,450,71,3239,333,0.0,0.2,Toffolo,36,0,0,0,1,0,0,0,0,0,0,0,0,0.02,0.01,0.03,0.67,0.05,0.0,0.02,0.07,1.68,2.5,0.0,0.0,DEF
446,0.0,0.0,0,0.0,0.0,0,Hwang,0.0,False,Transferred to Alanyaspor,2024-09-10T11:39:20.038647Z,45,0.0,Ui-jo,2.7,16,0,317328,0,213499,39965,0.0,0.0,Ui-jo,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FWD
447,,,0,4.0,3.5,2,Chris,4.0,False,,,61,5.2,Wood,7.2,16,21,574861,71685,423367,42326,0.7,3.4,Wood,315,2,0,3,1,0,0,0,1,0,0,6,4,1.55,0.13,1.68,2.36,0.44,0.0,0.04,0.48,0.67,0.29,1.14,0.86,FWD
448,0.0,0.0,0,0.0,0.0,0,Joe,0.0,False,Transferred to Burnley,2024-08-26T10:09:19.430328Z,45,0.0,Worrall,0.0,16,0,71,0,3931,269,0.0,0.0,Worrall,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DEF
449,100.0,100.0,0,1.3,0.8,2,Ryan,1.3,False,,2024-08-30T04:00:05.695621Z,50,2.8,Yates,0.2,16,11,24824,472,22274,1404,0.3,2.2,Yates,221,0,1,1,1,0,0,0,1,0,0,2,1,0.26,0.05,0.31,2.00,0.11,0.0,0.02,0.13,0.81,0.41,0.41,0.41,MID
531,,,0,1.0,0.5,3,James,1.0,False,,,63,2.0,Ward-Prowse,0.9,16,4,10901,1888,103925,4935,0.2,0.6,Ward-Prowse,106,0,0,1,1,0,0,0,0,0,0,0,1,0.00,0.01,0.01,1.21,0.0,0.0,0.01,0.01,1.03,0.85,0.85,0.85,MID
573,,,0,4.7,4.2,6,Nikola,4.7,False,,,45,4.7,Milenković,0.3,16,14,11949,4134,8583,844,1.0,3.1,Milenković,270,0,0,2,1,0,0,0,0,0,0,0,3,0.98,0.02,1.00,1.82,0.33,0.0,0.01,0.34,0.61,0.33,1.0,0.67,DEF
596,,,0,1.0,0.5,1,João Pedro,1.0,False,,,60,1.0,Ferreira Silva,0.1,16,3,3937,389,9128,603,0.2,0.5,Jota Silva,11,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.03,0.03,0.10,0.0,0.0,0.25,0.25,0.82,0.0,0.0,0.0,MID
620,,,0,0.3,-0.2,0,Ramón,0.3,False,,,55,1.0,Sosa,0.0,16,1,655,136,530,130,0.1,0.2,Sosa,10,0,0,0,0,0,0,0,0,0,0,0,0,0.09,0.06,0.15,0.03,0.81,0.0,0.54,1.35,0.27,0.0,0.0,0.0,MID
653,,,0,2.0,1.5,1,Felipe,1.0,False,,,45,1.0,Rodrigues da Silva,0.0,16,1,247,140,78,47,0.2,0.2,Morato,9,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.09,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,DEF
14,,,0,1.7,1.2,3,Aaron,1.7,False,,,44,2.5,Ramsdale,1.9,17,5,149495,22739,62221,6756,0.4,1.1,Ramsdale,180,0,0,0,6,0,0,0,0,0,11,0,2,0.00,0.00,0.00,5.45,0.0,5.5,0.0,0.0,2.72,3.0,1.0,0.0,GKP
27,,,0,0.7,0.2,0,Cameron,0.7,False,,,50,0.8,Archer,1.7,17,3,131700,16900,95338,13743,0.1,0.6,Archer,143,0,0,0,4,0,0,1,0,0,0,0,1,1.02,0.02,1.04,3.97,0.64,0.0,0.01,0.65,2.5,2.52,0.63,0.0,FWD
188,,,0,0.7,0.2,2,Lesley,0.7,False,,,45,2.0,Ugochukwu,0.4,17,2,27271,5660,19035,2335,0.2,0.4,Ugochukwu,63,0,0,0,2,0,0,0,0,0,0,0,1,0.21,0.01,0.22,1.85,0.3,0.0,0.01,0.31,2.64,2.86,1.43,0.0,MID
397,,,0,0.3,-0.2,1,Ryan,0.3,False,,,49,1.0,Fraser,0.0,17,1,969,83,1876,169,0.1,0.2,Fraser,26,0,0,0,1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.82,0.0,0.0,0.0,0.0,2.84,3.46,0.0,0.0,MID
450,0.0,0.0,0,0.0,0.0,0,Carlos,0.0,False,Permanent transfer to Flamengo,2024-08-30T09:48:28.633540Z,49,1.0,Alcaraz Durán,0.0,17,1,1072,0,8031,608,0.0,0.2,Alcaraz,9,0,0,0,0,0,0,0,0,0,0,0,0,0.07,0.03,0.10,0.00,0.7,0.0,0.3,1.0,0.0,0.0,0.0,0.0,MID
451,,,0,0.0,-0.5,0,Samuel,0.0,False,,,45,1.0,Amo-Ameyaw,0.1,17,1,7901,691,6689,924,0.0,0.2,Amo-Ameyaw,9,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0.13,0.15,0.00,0.2,0.0,1.3,1.5,0.0,0.0,0.0,0.0,MID
452,,,0,1.3,0.8,0,Joe,1.3,False,,,50,2.0,Aribo,0.1,17,6,3151,166,3701,630,0.3,1.2,Aribo,225,0,0,0,5,0,0,0,0,0,0,0,3,0.53,0.49,1.02,5.10,0.21,0.0,0.2,0.41,2.04,2.0,1.2,0.0,MID
453,,,0,0.7,0.2,0,Adam,0.7,False,,,54,1.3,Armstrong,1.1,17,4,69415,4215,124577,14345,0.1,0.7,Armstrong,205,0,0,0,3,0,0,0,1,0,0,0,3,0.78,0.14,0.92,3.36,0.34,0.0,0.06,0.4,1.48,1.32,1.32,0.0,FWD
454,0.0,0.0,0,0.0,0.0,0,Gavin,0.0,False,Achilles injury - Expected back 15 Feb,2024-08-23T09:30:06.171400Z,44,0.0,Bazunu,0.2,17,0,922,81,16109,1177,0.0,0.0,Bazunu,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GKP
455,,,0,1.0,0.5,1,Jan,1.0,False,,,40,1.2,Bednarek,3.3,17,5,273639,14521,88521,9199,0.2,1.2,Bednarek,350,0,0,0,8,0,0,0,1,0,0,0,4,0.00,0.06,0.06,8.15,0.0,0.0,0.02,0.02,2.1,2.06,1.03,0.0,DEF
456,,,0,0.0,-0.5,0,Armel,0.0,False,,,40,0.0,Bella-Kotchap,0.3,17,0,5535,472,10536,1102,0.0,0.0,Bella-Kotchap,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DEF
457,,,0,0.0,-0.5,0,James,0.0,False,,,40,0.0,Bree,0.2,17,0,3077,289,5156,565,0.0,0.0,Bree,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DEF
458,0.0,0.0,0,0.0,0.0,0,Shea,0.0,False,Has joined Sheffield Wednesday on a season-long loan,2024-08-29T11:10:39.600629Z,45,0.0,Charles,0.1,17,0,1091,0,4897,441,0.0,0.0,Charles,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MID
459,0.0,0.0,0,0.0,0.0,0,Samuel,0.3,False,Loaned to Anderlecht,2024-09-10T11:28:17.403794Z,49,0.5,Edozie,0.0,17,1,463,0,1801,316,0.1,0.2,Edozie,64,0,0,0,0,0,0,0,1,0,0,0,0,0.00,0.15,0.15,0.31,0.0,0.0,0.21,0.21,0.44,0.0,0.0,0.0,MID
460,,,0,0.0,-0.5,0,Ronnie,0.0,False,,,40,0.0,Edwards,0.2,17,0,3037,276,5627,604,0.0,0.0,Edwards,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DEF
461,,,0,1.0,0.5,1,Taylor,1.0,False,,,40,1.0,Harwood-Bellis,10.7,17,4,347080,15453,260941,30204,0.2,1.0,Harwood-Bellis,229,0,0,0,4,0,0,0,2,0,0,0,3,0.00,0.07,0.07,4.49,0.0,0.0,0.03,0.03,1.76,1.57,1.18,0.0,DEF
462,50.0,0.0,0,0.0,0.0,0,Kamaldeen,0.0,False,Ankle injury - 50% chance of playing,2024-08-05T15:00:04.500770Z,50,0.0,Sulemana,0.0,17,0,186,15,480,32,0.0,0.0,Kamaldeen,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MID
463,100.0,100.0,0,1.7,1.2,1,Adam,1.7,False,,2024-08-15T14:30:06.184270Z,50,2.5,Lallana,0.0,17,5,945,208,2136,161,0.3,1.0,Lallana,35,0,1,0,1,0,0,0,0,0,0,0,0,0.07,0.06,0.13,1.01,0.18,0.0,0.15,0.33,2.6,2.57,0.0,0.0,MID
464,100.0,100.0,0,0.0,-0.5,0,Juan,0.0,False,,2024-08-16T11:00:06.405628Z,40,0.0,Larios López,0.1,17,0,1284,193,3361,236,0.0,0.0,Larios,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DEF
465,0.0,0.0,0,0.0,0.0,0,Mateusz,0.0,False,Transferred to Göztepe,2024-08-23T12:38:57.742902Z,40,0.0,Lis,0.2,17,0,888,0,8958,719,0.0,0.0,Lis,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GKP
466,,,0,0.0,-0.5,0,Joe,0.0,False,,,40,0.0,Lumley,0.3,17,0,6878,499,6165,631,0.0,0.0,Lumley,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GKP
467,,,0,0.0,-0.5,0,Ryan,0.0,False,,,44,0.0,Manning,0.1,17,0,482,45,3088,279,0.0,0.0,Manning,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DEF
468,0.0,0.0,0,0.0,0.0,0,Sékou,0.0,False,Transferred to Strasbourg,2024-08-26T10:17:11.280625Z,50,0.0,Mara,0.0,17,0,782,0,6304,419,0.0,0.0,Mara,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FWD
469,,,0,1.3,0.8,0,Alex,1.3,False,,,45,3.0,McCarthy,0.2,17,6,11194,493,11288,1856,0.3,1.3,McCarthy,180,0,0,0,2,0,0,0,0,0,7,0,2,0.00,0.00,0.00,2.70,0.0,3.5,0.0,0.0,1.35,1.0,1.0,0.0,GKP
470,,,0,0.0,-0.5,0,Paul,0.0,False,,,50,0.0,Onuachu,0.1,17,0,4624,647,6843,890,0.0,0.0,Onuachu,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FWD
471,75.0,,0,0.8,0.5,0,Will,1.0,False,Hamstring injury - 75% chance of playing,2024-09-14T19:30:06.761619Z,50,1.7,Smallbone,0.0,17,5,1251,23,2966,580,0.2,1.0,Smallbone,218,0,0,0,3,0,0,0,0,0,0,0,3,0.31,0.54,0.85,3.67,0.13,0.0,0.22,0.35,1.52,1.24,1.24,0.0,MID
472,0.0,,0,0.0,-0.2,-2,Jack,0.3,False,Suspended until 05 Oct,2024-09-14T14:00:06.778518Z,40,0.5,Stephens,0.9,17,2,82605,454,37320,12987,0.1,0.5,Stephens,348,0,0,0,8,0,0,0,1,1,0,0,4,0.23,0.10,0.33,7.38,0.06,0.0,0.03,0.09,1.91,2.07,1.03,0.0,DEF
473,100.0,75.0,0,0.3,-0.2,1,Ross,0.3,False,,2024-08-15T14:30:06.197749Z,45,1.0,Stewart,1.7,17,1,140603,94755,46969,12375,0.1,0.2,Stewart,28,0,0,0,1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.82,0.0,0.0,0.0,0.0,2.64,3.21,0.0,0.0,FWD
474,,,1,3.3,2.8,1,Sugawara,3.3,False,,,45,2.8,Yukinari,0.3,17,11,17794,3729,8386,2253,0.7,2.4,Sugawara,296,1,0,0,8,0,0,0,0,0,0,0,4,0.24,0.79,1.03,7.84,0.07,0.0,0.24,0.31,2.38,2.43,1.22,0.0,DEF
475,,,0,0.3,-0.2,0,Charlie,0.3,False,,,40,1.0,Taylor,4.4,17,1,50200,3981,144597,16417,0.1,0.2,Taylor,14,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.01,0.01,0.19,0.0,0.0,0.06,0.06,1.22,0.0,0.0,0.0,DEF
476,,,0,1.3,0.8,1,Kyle,1.3,False,,,45,1.5,Walker-Peters,0.5,17,6,12359,1916,15993,2374,0.3,1.3,Walker-Peters,350,0,0,0,8,0,0,0,0,0,0,0,4,0.20,0.17,0.37,8.15,0.05,0.0,0.04,0.09,2.1,2.06,1.03,0.0,DEF
477,,,0,0.0,-0.5,0,Nathan,0.0,False,,,40,0.0,Wood-Gordon,1.5,17,0,55507,6346,39516,5137,0.0,0.0,Wood,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DEF
515,,,0,0.0,-0.5,0,Maxwel,0.0,False,,,49,0.0,Cornet,0.0,17,0,1223,87,1940,186,0.0,0.0,Cornet,26,0,0,0,1,0,0,0,1,0,0,0,0,0.00,0.00,0.00,0.82,0.0,0.0,0.0,0.0,2.84,3.46,0.0,0.0,MID
518,,,0,1.7,1.2,2,Flynn,1.7,False,,,49,1.8,Downes,0.1,17,7,1877,837,2601,379,0.3,1.4,Downes,360,0,0,0,8,0,0,0,1,0,0,0,4,0.20,0.51,0.71,8.15,0.05,0.0,0.13,0.18,2.04,2.0,1.0,0.0,MID
584,,,0,2.0,1.5,2,Ben,2.0,False,,,54,1.8,Brereton Díaz,0.5,17,7,18053,2314,43124,4154,0.4,1.3,Brereton Díaz,313,0,0,0,7,0,0,0,1,0,0,0,4,0.50,0.12,0.62,7.33,0.14,0.0,0.03,0.17,2.11,2.01,1.15,0.0,MID
608,,,0,1.3,0.8,2,Tyler,1.3,False,,,45,1.2,Dibling,0.4,17,5,35957,19199,9308,3099,0.3,1.1,Dibling,122,0,0,0,4,0,0,0,0,0,0,0,1,0.08,0.20,0.28,3.42,0.06,0.0,0.15,0.21,2.52,2.95,0.74,0.0,MID
623,,,0,1.3,0.8,2,Mateus Gonçalo,1.3,False,,,50,1.3,Espanha Fernandes,0.0,17,4,818,154,325,80,0.3,0.8,M.Fernandes,139,0,0,0,4,0,0,0,0,0,0,0,1,0.18,0.10,0.28,3.90,0.12,0.0,0.06,0.18,2.53,2.59,0.65,0.0,MID
82,100.0,100.0,0,0.7,-0.3,2,Dominic,0.7,False,,2024-08-23T14:00:06.228956Z,75,2.0,Solanke-Mitchell,7.2,18,4,252582,72034,2235221,44336,0.1,0.5,Solanke,180,0,0,0,2,0,0,0,0,0,0,0,2,0.51,0.18,0.69,1.75,0.26,0.0,0.09,0.35,0.88,1.0,1.0,0.0,FWD
478,0.0,0.0,0,0.0,0.0,0,Ashley,0.0,False,Loaned to Stoke City,2024-08-26T10:10:07.966773Z,40,0.0,Phillips,0.3,18,0,8361,0,29186,2095,0.0,0.0,A.Phillips,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DEF
479,,,0,0.0,-1.0,0,Brandon,0.0,False,,,40,0.0,Austin,0.5,18,0,14599,1431,9760,1223,0.0,0.0,Austin,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GKP
480,100.0,100.0,0,0.3,-0.7,1,Rodrigo,0.3,False,,2024-08-19T23:00:06.174776Z,50,0.7,Bentancur,0.2,18,2,6134,1493,16689,947,0.1,0.4,Bentancur,152,0,0,0,2,0,0,0,3,0,0,0,2,0.27,0.10,0.37,1.63,0.16,0.0,0.06,0.22,0.97,1.18,1.18,0.0,MID
481,,,0,0.7,-0.3,0,Lucas,0.7,False,,,45,1.0,Bergvall,1.0,18,3,59338,5570,45076,6085,0.2,0.7,Bergvall,31,0,0,0,0,0,0,0,0,0,0,0,0,0.06,0.17,0.23,0.12,0.17,0.0,0.49,0.66,0.35,0.0,0.0,0.0,MID
482,75.0,75.0,0,2.5,1.7,0,Yves,3.3,False,Knock - 75% chance of playing,2024-09-13T15:00:07.156577Z,50,5.0,Bissouma,0.4,18,10,49159,577,32072,7949,0.7,2.0,Bissouma,152,1,0,1,2,0,0,0,1,0,0,1,2,0.10,0.10,0.20,2.57,0.06,0.0,0.06,0.12,1.52,1.18,1.18,0.59,MID
483,0.0,0.0,0,0.0,0.0,0,Bryan,0.0,False,On loan to Girona for the season,2024-07-31T11:08:25.895794Z,50,0.0,Gil Salvatierra,0.0,18,0,0,0,123,3,0.0,0.0,Bryan,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MID
484,,,0,0.0,-1.0,0,Ben,0.0,False,,,44,0.0,Davies,0.2,18,0,3886,414,9699,934,0.0,0.0,Davies,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DEF
485,0.0,0.0,0,0.0,0.0,0,Alfie,0.0,False,Loaned to Westerlo,2024-09-10T11:37:22.522366Z,45,0.0,Devine,0.1,18,0,4716,0,7550,1455,0.0,0.0,Devine,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MID
486,,,0,0.3,-0.7,0,Radu,0.3,False,,,44,1.0,Drăgușin,0.2,18,1,4255,372,11243,1165,0.1,0.2,Dragusin,90,0,0,0,2,0,0,0,0,0,0,0,1,0.02,0.01,0.03,1.57,0.02,0.0,0.01,0.03,1.57,2.0,1.0,0.0,DEF
487,0.0,0.0,0,0.0,0.0,0,Emerson,0.0,False,Transferred to AC Milan,2024-08-13T07:06:12.490889Z,45,0.0,Leite de Souza Junior,0.0,18,0,0,0,2324,71,0.0,0.0,E.Royal,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DEF
488,,,0,0.0,-1.0,0,Fraser,0.0,False,,,44,0.0,Forster,0.2,18,0,2635,302,8511,840,0.0,0.0,Forster,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GKP
489,,,0,0.3,-0.7,0,Archie,0.3,False,,,49,1.0,Gray,0.2,18,2,4741,384,13399,1494,0.1,0.4,Gray,30,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.01,0.01,0.12,0.0,0.0,0.03,0.03,0.36,0.0,0.0,0.0,MID
490,0.0,0.0,0,0.0,0.0,0,Pierre-Emile,0.0,False,On loan to Marseille for the season,2024-07-23T11:58:08.802970Z,50,0.0,Højbjerg,0.0,18,0,0,0,443,14,0.0,0.0,Højbjerg,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MID
491,,,0,3.0,2.0,2,Brennan,3.0,False,,,64,2.8,Johnson,0.5,18,11,14331,2681,40856,3335,0.5,1.7,Johnson,279,0,1,1,3,0,0,0,0,0,0,0,3,0.94,0.24,1.18,3.71,0.3,0.0,0.08,0.38,1.2,0.97,0.97,0.32,MID
492,,,0,3.0,2.0,1,Dejan,3.0,False,,,63,2.5,Kulusevski,1.6,18,10,53641,9247,148643,11355,0.5,1.6,Kulusevski,257,0,1,1,3,0,0,0,1,0,0,0,3,0.24,0.50,0.74,3.42,0.08,0.0,0.18,0.26,1.2,1.05,1.05,0.35,MID
493,0.0,0.0,0,0.0,0.0,0,Giovani,0.0,False,Transferred to Real Betis,2024-08-31T06:14:45.936781Z,49,0.0,Lo Celso,0.0,18,0,2052,0,8855,612,0.0,0.0,Lo Celso,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MID
494,,,0,3.0,2.0,2,James,3.0,False,,,75,3.5,Maddison,4.2,18,14,188784,17979,256861,28377,0.4,1.9,Maddison,316,0,2,1,4,0,0,0,1,0,0,0,4,0.50,1.78,2.28,4.20,0.14,0.0,0.51,0.65,1.2,1.14,1.14,0.28,MID
495,100.0,100.0,1,3.0,2.0,2,Pedro,3.0,False,,2024-08-19T23:00:06.196679Z,55,4.5,Porro,34.0,18,18,845291,95206,844722,78623,0.5,3.3,Pedro Porro,360,1,0,1,4,0,0,0,0,0,0,1,4,0.33,0.67,1.00,4.26,0.08,0.0,0.17,0.25,1.06,1.0,1.0,0.25,DEF
496,,,0,0.0,-1.0,0,Sergio,0.0,False,,,44,0.0,Reguilón,0.2,18,0,3413,409,15477,1350,0.0,0.0,Reguilón,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DEF
